Eigenvector Projection Log
protocol,step,mod0,mod1,mod2,mod3,mod4,mod5,mod6,mod7,mod8,mod9
2.000000000000000000e+00,2.880100000000000000e+04,2.742058048037658291e-01,4.072336272398837109e-01,5.575693504990311133e-01,3.087674855022327081e-01,1.191199342651828030e-01,3.388485109105594528e-01,2.638693390619407109e-01,1.763619082092425794e-01,1.562918155909750750e-01,3.990121600986546238e-04
2.000000000000000000e+00,2.890100000000000000e+04,2.498348931172052201e-01,5.404100750835835187e-01,6.244229479760309287e-01,2.465232935019705807e-01,1.406736729812067543e-01,4.366915225245638910e-01,1.249118849297402301e-01,2.518849970320060638e-01,1.969187016668485224e-01,5.214653058676058453e-03
2.000000000000000000e+00,2.900100000000000000e+04,2.146078275460160667e-01,6.218436808412772798e-01,6.406200231987934091e-01,1.692087166110498864e-01,1.461953436599321698e-01,4.848826294897430333e-01,8.329773639428375218e-03,2.943184855796557309e-01,2.144892291992299971e-01,7.810854774081192262e-03
2.000000000000000000e+00,2.910100000000000000e+04,1.797286167947135804e-01,6.639007112649027986e-01,6.254273539726987741e-01,8.758714639357227660e-02,1.393426426736785184e-01,4.923284381914345698e-01,1.198650184174770011e-01,3.085264707687845886e-01,2.140924076344060956e-01,7.387695567336055417e-03
2.000000000000000000e+00,2.920100000000000000e+04,1.492859054090696913e-01,6.811147262562320392e-01,5.930963855114873562e-01,2.911047047588344663e-03,1.246215046027535633e-01,4.697321506734737362e-01,2.083742793660350034e-01,3.024847980127111091e-01,1.991119685782833659e-01,4.441699433880026866e-03
2.000000000000000000e+00,2.930100000000000000e+04,1.226179692897870627e-01,6.800484614687418716e-01,5.486735134862456009e-01,8.524315353443370769e-02,1.056816659606155256e-01,4.226208384811649399e-01,2.747426372197158684e-01,2.812123131161687328e-01,1.693486167264801889e-01,2.969155702766797461e-04
2.000000000000000000e+00,2.940100000000000000e+04,9.735620267689368279e-02,6.617964889603037415e-01,4.929708953328715837e-01,1.733580335099544067e-01,8.567965132237560788e-02,3.544421201954011114e-01,3.175302007301862295e-01,2.478536487323749760e-01,1.246540515537713639e-01,5.665405104435537569e-03
2.000000000000000000e+00,2.950100000000000000e+04,7.098990389077292074e-02,6.263024460135646621e-01,4.261319907082090630e-01,2.549594226008728981e-01,6.677980798562974107e-02,2.687523927837470739e-01,3.341346570518222703e-01,2.052551875830236905e-01,6.781424845136668766e-02,1.035988906632763669e-02
2.000000000000000000e+00,2.960100000000000000e+04,4.161870083584360419e-02,5.739026058368514871e-01,3.483784456279663821e-01,3.235230906016176577e-01,4.948623106359033297e-02,1.690756663635348267e-01,3.217311584448624417e-01,1.562954812910831159e-01,4.770665186113351615e-03,1.348661427921954252e-02
2.000000000000000000e+00,2.970100000000000000e+04,8.396605803929407114e-03,5.050741212580787121e-01,2.600127776219641196e-01,3.736342505443408513e-01,3.269367412260562600e-02,5.953785321813839793e-02,2.780322415337355135e-01,1.036172380665810883e-01,5.635892526853911177e-02,1.465248797147602339e-02
2.000000000000000000e+00,2.980100000000000000e+04,2.834223125479865338e-02,4.197604505694778054e-01,1.612965970368610003e-01,4.014597017329666895e-01,1.434174240434777509e-02,5.438541400264503001e-02,2.031057983746821505e-01,4.867364652490997062e-02,1.072636520601729371e-01,1.405249317773377658e-02
2.000000000000000000e+00,2.990100000000000000e+04,6.739371729139959077e-02,3.168810458428002463e-01,5.235101048268198803e-02,4.047342588124015483e-01,7.333219571647514243e-03,1.665273236709448879e-01,1.004105105636850792e-01,8.769014734544985923e-03,1.415913709580408353e-01,1.215563466457219438e-02
